Citadel Group Limited,"Sydney, NSW (Headquarters)",www.citadelgroup.com.au,Select Consulting Partner,"We specialise in the following cloud related services: + Cloud strategy and design + Cloud Cyber-security design, implementation and control + Cloud service delivery and optimisation + Cloud Migration Economic Feasibility + Cloud Migration Technical Feasibility + Cloud architecture + Cloud migration + Cloud implementation + Hosting services + Cloud optimisation",AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Citadel%20Group%20Limited&id=001E000000Rp5QgIAJ
Intechnica,"Manchester, Lancashire (Headquarters)",http://www.intechnica.co.uk,Select Consulting Partner,"Intechnica, the IT performance experts, specialise in making sure business critical IT systems are fast, reliable and robust. We provide performance testing, monitoring and engineering services, as well as designing and developing systems to perform. Intechnica offer significant skills and experience in services related to cloud computing. We understand that it's not good enough to t",Authorized Commercial Reseller,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Intechnica&id=001E000000Rp5XOIAZ
MapLarge,"Atlanta, GA (Headquarters)",http://maplarge.com,Select Technology Partner,"MapLarge provides a next generation Analytics, Visualization and Publishing platform for Big Geospatial Data. A truly scalable geographic information system (GIS), the MapLarge API can scale from one to thousands of instances on AWS. Interactive maps and visualizations provide dynamic views of your data. Mapping millions of points to dynamically generated heatmaps only requires a few clicks. T",AWS Public Sector Partner: Government,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MapLarge&id=001E000000T6qNGIAZ
"ScaleOut Software, Inc.","Bellevue, WA (Headquarters)",http://www.scaleoutsoftware.com/,Select Technology Partner,ScaleOut’s main products are: ScaleOut StateServer® removes performance bottlenecks and gives applications scalable data access. ScaleOut GeoServer® provides global data integration and disaster recovery. ScaleOut ComputeServer® incorporates parallel query and a built-in map/reduce engine to deliver real-time analysis of fast-changing data.,AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ScaleOut%20Software%2C%20Inc.&id=001E000000T6qNYIAZ
Neusoft,"Shenyang, Liaoning, PRC. (Headquarters)",http://security.neusoft.com,Select Consulting Partner,"Neusoft is one of the largest IT solutions and services providers in the world headquarted in China with a rich portfolio of products and solutions, including Industry Solutions, Product Engineering Solutions, related Software Products & Platform and Services. For successive 20 years Neusoft has been engaged in building its core competence in creating value for customers and society. Neusoft pr",AWS Marketplace Seller,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Neusoft&id=001E000000UfYugIAF
RedisToGo,"San Francisco, CA (Headquarters)",http://redistogo.com,Select Technology Partner,"Redis is an advanced key-value store. The entire dataset is stored in memory but saved to disk asynchronously. Values in Redis can be strings, lists, sets, ordered sets, and hashes. Each plan is fully managed and all of the paid plans include backups.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=RedisToGo&id=001E000000UfZ43IAF
SearchBlox,"Glen Allen, VA (Headquarters)",https://www.searchblox.com/,Select Technology Partner,"SearchBlox is a leading enterprise search solution with crawlers for Web, Filesystems, Databases, CRM, Social Networks, content management systems (CMS) and document/email repositories for search and text analytics. SearchBlox replaces Google Search Appliance and Google Site Search out of the box on AWS and on-premise. SearchBlox can search documents within AWS S3 buckets and AWS EFS storage.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SearchBlox&id=001E000000UfZBjIAN
"Silver Peak Systems, Inc.","Santa Clara, CA (Headquarters)",http://www.silver-peak.com,Select Technology Partner,"Silver Peak, in collaboration with Amazon Web Services, delivers cloud-ready wide area network (WAN) acceleration to enterprise customers. Silver Peak software enables AWS users to accelerate data moving to and from AWS data centers, drastically improving data transfer efficiency by overcoming common network challenges such as limited WAN bandwidth, distance and network quality. Silver P",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Silver%20Peak%20Systems%2C%20Inc.&id=001E000000UfZCFIA3
Argus AWS Integration & ERP Managed Services,"Marietta, GA (Headquarters)",https://www.arguscloud.net/,Select Consulting Partner,"Argus is a leader in Commercient SYNC for ERP and CRM, as well as a Cloud based Hosting Services for ERP, CRM, e-Commerce and other front and back office solutions. We specializes in delivering Software as a Service via the desktop, mobile or browser.",Authorized Commercial Reseller,AWS Certified Developer - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Argus%20AWS%20Integration%20%26%20ERP%20Managed%20Services&id=001E000000UfZWHIA3
"GoAnimate, Inc.","San Mateo, CA (Headquarters)",http://GoAnimate.com,Select Technology Partner,"GoAnimate is the easiest and most cost-effective way to produce and share professional quality videos. Videos can be created in multiple styles, including 2D animation, whiteboard animation and video infographics. GoAnimate provides tens of thousands of assets—including templates, characters, props, music, and sound effects—and users can easily import their own a",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=GoAnimate%2C%20Inc.&id=001E000000UfZhjIAF
Kaazing Corporation,"Mountain View, California (Headquarters)",http://www.kaazing.com,Select Technology Partner,"Kaazing powers the future of the event-driven enterprise by accelerating the real-time Web. Kaazing software enables companies and customers to connect and communicate in real-time, more reliably and at unprecedented scale. Chief contributor to the WebSocket standard, Kaazing is the global leader in real-time, two-way, application-to-application connectivity over the Web. Kaazing’s standards-ba",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kaazing%20Corporation&id=001E000000UfZq0IAF
Onehub,"Seattle, WA (Headquarters)",http://onehub.com,Select Technology Partner,"Onehub is a web application that enables companies to securely store, organize and share files in the cloud. Onehub provides virtual workspaces to share files and collaborate with coworkers, customers, partners, and suppliers. Onehub Key Features On Demand Software Advanced File Sharing Team Collaboration Audit Trails Automatic Synchronization",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Onehub&id=001E000000UfZybIAF
Pertino,"Los Gatos, CA (Headquarters)",http://www.pertino.com,Select Technology Partner,"Pertino provides a new way to build and manage hybrid and multi-cloud VPC networks—simple, secure and software-defined. Our Cloud Network Engine lets you spin-up secure VPC networks in minutes that connect your workloads, users and devices anywhere without hardware, complex configurations or the cost of a dedicated AMI. Each virtual overlay network is encrypted end-to-end and acts as a c",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pertino&id=001E000000UfZzFIAV
Sambaash,"Singapore, Singapore (Headquarters)",http://www.sambaash.com,Select Technology Partner,"Sambaash is a technology innovation company headquartered in Singapore. We specialise in helping businesses grow exponentially with minimal resources. We do this by converting websites into virtual employee – automatically marketing, selling and generating ideas or innovations for the business with little or no human intervention. Our customers love us because we have our own methodology to ha","AWS Public Sector Partner: Government, Education, Non-Profit",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sambaash&id=001E000000Ufa0kIAB
Avoka Technologies,"Manly, New South Wales (Headquarters)",http://www.avoka.com,Select Technology Partner,"Avoka Transact is a digital business platform for frictionless sales and service transactions, used by financial services to accelerate their digital transformation. For account opening and onboarding in banking, insurance and wealth management, Transact increases customer acquisition, reduces time to market, and increases business agility. The Amazon AWS based service allows financial institut",Financial Services,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Avoka%20Technologies&id=001E000000VIiOUIA1
Medidata Solutions Worldwide,"New York, NY (Headquarters)",http://www.mdsol.com,Select Technology Partner,"Medidata is committed to optimizing clinical trials from concept to conclusion—beginning with protocol design, through execution and management of the clinical trial, to conclusion with actionable data for effective decision making. Our solutions use advanced cloud-based technology and data-driven metrics to link clinical and operational data rapidly and safely, creating new workflows that maximiz",Life Sciences,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Medidata%20Solutions%20Worldwide&id=001E000000VpFQvIAN
"NuoDB, Inc","Cambridge, MA (Headquarters)",http://www.nuodb.com,Select Technology Partner,"NuoDB’s elastic SQL database for modern applications helps AWS customers get applications to market faster, reduce their TCO, and deploy across hybrid environments. Many customers rely on NuoDB to obtain the combination of scale-out simplicity, elasticity, and continuous availability that cloud applications require, with the transactional consistency and durability that databases of record demand.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NuoDB%2C%20Inc&id=001E000000Vpq5oIAB
"Collaaj, Inc.","Sunnyvale, CA (Headquarters)",http://www.collaaj.com,Select Technology Partner,"Collaaj brings videos, whiteboards and screencasts, into various enterprise workflows, such as video email, video knowledge base, video-blogging, screen captures for customer support and bug tracking, sales whiteboards using iPads and more. It can seamlessly integrate into various product and enterprise workflows, enabling an enterprise to truly provide rich integrated experiences for customers",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Collaaj%2C%20Inc.&id=001E000000ZNzRKIA1
ConvergeHub,"Dublin, CA (Headquarters)",http://www.convergehub.com,Select Technology Partner,"ConvergeHub, leading all-in-one Cloud CRM solution for Small Business. ConvergeHub is a leading Sales, Marketing and Service CRM software that enables small businesses to attract prospects, win sales and delight customers. It functions as a complete Customer Engagement Management Platform that can be used by businesses at every point of customer interaction regardless of what stage the",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ConvergeHub&id=001E000000aQM3cIAG
FileCatalyst,"Ottawa, Ontario (Headquarters)",http://www.filecatalyst.com,Select Technology Partner,"FileCatalyst offers both per Hour and BYOL offerings on the AWS Marketplace. With both offerings, you can transfer files into and out of S3 at speeds up to 5Gbps. Apart from speed, FileCatalyst offers the ability to automate transfers, checkpoint restart and security. Visit our AWS Page or more details.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=FileCatalyst&id=001E000000bfCrOIAU
"OpenVPN Technologies, Inc.","Pleasanton, CA (Headquarters)",http://openvpn.net,Select Technology Partner,"OpenVPN provides Virtual Network Software for secure, reliable, and scalable communications on premise or in the cloud. Our award-winning software, has established itself as a de-facto standard in the network security space and downloaded by millions. OpenVPN customers include; Google, Apple, Facebook, GE, IBM, Samsung, HP, Trane and thousands of small businesses around the globe.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=OpenVPN%20Technologies%2C%20Inc.&id=001E000000d82yQIAQ
Content Raven,"Framingham, MA (Headquarters)",http://www.contentraven.com,Select Technology Partner,"Content Raven Platform is an End-to-end solution, targeted at Fortune 1000, focused on rapidly generating new digital recurring-revenue for our clients, and an optimal experience for their clients. We help corporate leaders to compete for the hearts and minds of users, making them smarter thereby accelerating enterprise learning to buy cycle.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Content%20Raven&id=001E000000dHs8xIAC
Logi Analytics,"McLean, Virginia (Headquarters)",http://www.LogiAnalytics.com,Select Technology Partner,"Logi Analytics is the embedded analytics platform leader. Our Logi Info application development platform helps enterprises and ISVs rapidly create, deliver and distribute analytics directly in operational applications, processes and systems. We support the BI initiatives of over 1,600 companies across the globe providing IT professionals, developers, and analysts the fastest way to creat",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Logi%20Analytics&id=001E000000e14YjIAI
RedisGreen,"San Francisco, CA (Headquarters)",http://www.redisgreen.net,Select Technology Partner,"Scalable hosting and monitoring for Redis in all AWS regions. Save costs and dive into the contents of your database with RedisGreen's memory mapping technology. RedisGreen's monitoring service provides unparalleled tools and insight to help customers get the most out of Redis, no matter whether they're running it on ElastiCache or operating it themselves.",AWS Marketplace Seller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=RedisGreen&id=001E000000eh0gNIAQ
Dialog Information Technology,"South Brisbane, Queensland (Headquarters)",http://www.dialog.com.au,Select Consulting Partner,"Dialog is one of Australia's leading IT services companies with offices in Brisbane, Sydney, Melbourne, Canberra, Perth, Darwin and Adelaide. Established in 1979, Dialog employs over 1,200 IT specialists. Dialog’s consultants help organisations get the best from their IT investment, from consultancy assignments through to application outsourcing and development projects.",Authorized Commercial Reseller,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Dialog%20Information%20Technology&id=001E000000ehH41IAE
ACA IT-Solutions,"Hasselt, Limburg (Headquarters)",http://www.aca-it.be,Select Consulting Partner,"ACA Cloud strives to bring the cloud closer to you, by sharing our knowledge about potential cloud solutions and managed services with you. As an AWS partner, we can offer you the following services: Getting started with the Cloud, Cloud migration, Cloud optimization, Managed Cloud, Cloud security, Cloud automation and DevOps.",Authorized Commercial Reseller,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ACA%20IT-Solutions&id=001E000000fhJkAIAU
ElephantDrive,"Santa Monica, California (Headquarters)",https://www.elephantdrive.com,Select Technology Partner,"ElephantDrive is a cloud backup, sync, and sharing solution. It delivers simple, fast, customizable and reliable protection for all types of users. Our software runs on all devices and is the leading NAS-to-Cloud solution on the market. ElephantDrive operates primarily through partnerships, both co-branded and white-labeled, with global hardware firms and service providers.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ElephantDrive&id=001E000000gKJ27IAG
Stackpath,"London, London (Headquarters)",https://www.serverdensity.com,Select Technology Partner,"Server Density is a SaaS tool which helps you provision and monitor your infrastructure. It provides a unified interface via web, mobile and API to manage your instances across cloud providers and data centres so you can get alerts when things go wrong. Server Density combines real time metrics from the internals of your servers and the applications running on them with uptime an",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Stackpath&id=001E000000gMSNFIA4
Uploadcare,"Miami, Florida (Headquarters)",https://www.uploadcare.com/,Select Technology Partner,"Uploadcare takes just 10 minutes to integrate on a variety of platforms. There’s no miles of code, painful integration or costly maintenance. All of Uploadcare’s components - widgets to CDN - work seamlessly together, require almost no configuration and are highly customizable to meet the client’s demands.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Uploadcare&id=001E000000gMxt6IAC
Inova Tecnologias de Informa??o e Representa??es Ltda.,"São Paulo, São Paulo (Headquarters)",http://www.inova.net,Select Consulting Partner,"Inova is a Brazilian e-mail and collaboration specialist. We service private and public companies and ISPs with e-mail, calendar, contacts, storage, backup, mobile sync and security products and services. Inova is also an expert in data migration, Backup and Disaster Recovery solutions for Amazon-AWS. Inova was awarded AWS Innovation Partner in 2016.",AWS Public Sector Partner,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Inova%20Tecnologias%20de%20Informa%3F%3Fo%20e%20Representa%3F%3Fes%20Ltda.&id=001E000000hdal6IAA
KDDI CORPORATION,"Chiyoda-ku, Tokyo (Headquarters)",http://www.kddi.com/,Select Consulting Partner,"KDDI offers ""AWS with KDDI"", a one-stop solution for consulting, building, deploying and managing AWS based IT operations. ""AWS with KDDI"" basically provides AWS direct connect via KDDI net service which makes it easy to establish a secure and consistent network connection from your premises to AWS. ""AWS with KDDI"" provides AWS excellent in scalability and KDDI reliable net servic",AWS Direct Connect,Authorized Commercial Reseller,"AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified DevOps Engineer - Professional","Content Delivery,Dev & Test",Business & Consumer Services,"Small Business,Enterprise,Mid-size Business","Apache,Linux,Microsoft Exchange,Microsoft SharePoint,Microsoft SQL,MySql,Oracle Apps,Oracle DB,Oracle Middleware,PHP,Ruby,System Management","Strategic / IT Consulting,Systems Integration",,https://aws.amazon.com/partners/find/partnerdetails/?n=KDDI%20CORPORATION&id=001E000000heiI2IAI
Six Apart Ltd.,"Chiyoda-ku, Tokyo (Headquarters)",http://www.sixapart.jp/,Select Technology Partner,"Six Apart was formed in 2001 as a blog solution provider in the US. In 2003 the company founded Six Apart KK, a Japanese legal entity. In November 2010, Six Apart joined forces with VideoEgg to create a new company called SAY Media. In January 2011, Six Apart KK was wholly acquired by Infocom, a Japanese IT company listed on the Tokyo Stock Exchange. Six Apart KK has assumed responsibili",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Six%20Apart%20Ltd.&id=001E000000iP2v7IAC
Jedox AG,"Freiburg, BW (Headquarters)",http://www.jedox.com,Select Technology Partner,"Jedox provides self-service performance management solutions that are quick and easy to use. The thinking and technology behind our BI & PM solutions enable users from all divisions to carry out planning, analysis and reporting independently, with minimal IT department input. Underpinning this vision is our intuitive UI that is based on familiar Office applications and is simple to master.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Jedox%20AG&id=001E000000jpc2XIAQ
Teradici,"Santa Clara, CA (Headquarters)",http://www.teradici.com,Select Technology Partner,"Teradici architecture delivers a secure, high-definition and highly responsive graphics and computing remote experience to support customers to easily migrate and grow intensive graphics, HPC and complex applications and workloads into AWS platform",AWS Marketplace Seller,AWS Certified Developer - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Teradici&id=001E000000kijPPIAY
SPINBACKUP INC,"Burlingame, CA (Headquarters)",https://spinbackup.com,Select Technology Partner,"Spinbackup is a cloud-to-cloud backup and cloud cybersecurity solutions provider for G Suite and Office365. Spinbackup protects organizations of all sizes against data leak and loss disasters in the cloud by identifying security risks and security threats, and fix them before they become a huge disaster.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SPINBACKUP%20INC&id=001E000000mFwP8IAK
CertiVox,"London, Select One (Headquarters)",http://www.certivox.com,Select Technology Partner,"CertiVox is a global leader in encryption and authentication solutions for developers and enterprises. Dr. Michael Scott, the visionary behind the M-Pin Protocol and co-founder of CertiVox, launched the company with a management team of industry experts in 2011 to replace password-based authentication with M-Pin, a user-friendly, zero-knowledge proof authentication protocol based on stro",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CertiVox&id=001E000000mvON6IAM
Docebo,"Naples, Italy (Headquarters)",http://www.docebo.com,Select Technology Partner,"A world’s Top 10 ranked SaaS e-Learning solutions provider, Docebo is the industry’s most comprehensive solution for training management, chosen by some of the world’s most respected companies to achieve operational efficiency. About this software: An easy to use LMS to manage, deliver and track ILT and WBT activities.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Docebo&id=001E000000nxl5nIAA
Cezanne HR,"London, London (Headquarters)",https://cezannehr.com,Select Technology Partner,"Supporting tens of thousands of users worldwide, Cezanne HR provides everything needed to make HR management simpler & more effective for everyone. Includes: core HRIS, HR portal, self-service, e-signatures, workflows, notifications, absence & performance management, timesheets, recruitment, org charts, reporting, payroll & LMS integrations & much more. Visit https://cezannhr.com for pricing.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cezanne%20HR&id=001E000000nzcswIAA
"Seven Bridges Genomics, Inc","Cambridge, MA (Headquarters)",http://www.sbgenomics.com,Select Technology Partner,"Seven Bridges Genomics (sbgenomics.com) provides a scalable and secure cloud-platform for NGS data analysis. The platform is aimed at researchers, labs, core facilities, and pharmaceutical companies to manage large amounts of NGS data, design and run scalable analysis pipelines, and efficiently collaborate on projects. Over 30 cur",Life Sciences,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Seven%20Bridges%20Genomics%2C%20Inc&id=001E000000o0DeHIAU
nubersia,"Barcelona, Spain (Headquarters)",https://www.nubersia.com,Select Consulting Partner,We are an IT consulting company that offers advanced cloud solutions. Our mission is to guide you during your whole process of migration to the cloud empowering your digital transformation besides assuring the best administration of your infrastructures.,"AWS Public Sector Partner: Education, Nonprofit",AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=nubersia&id=001E000000o0PhAIAU
"Northwoods Consulting Partners, Inc.","Dublin, Ohio (Headquarters)",http://www.teamnorthwoods.com,Select Technology Partner,"Since 2003, we have only focused on human services. Why? Because it’s our background and our passion, and an underserved market. Our user-centric software—created from our own human services experience—is built for engagement, efficiency, and service delivery. Nearly 45,000 social workers and caseworkers across the country use our solutions to manage, collect, view, and share content and data.",AWS Public Sector Partner: Government,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Northwoods%20Consulting%20Partners%2C%20Inc.&id=001E000000ok0z0IAA
Fusion5,"Melbourne, Victoria (Headquarters)",http://www.fusion5.com.au,Select Consulting Partner,"Fusion5 offers a full range of digital innovation solutions, applications, consulting services, development, cloud and managed services as well as first class support services for your business. Fusion5 have migrated JD Edwards and many oracle workloads to AWS, making use of RDS and DMS to minimise downtime. Fusion5 have an elastic cloud formation for JD Edwards.",Oracle,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Fusion5&id=001E000000pc7jMIAQ
"Semarchy, Inc.","San Francisco, CA (Headquarters)",https://www.semarchy.com,Select Technology Partner,"Semarchy is the Intelligent MDM company. Its xDM platform is an innovation in multi-vector Master Data Management (MDM) that leverages smart algorithms and material design to simplify data stewardship, governance and integration. It is implemented via an agile and iterative approach that delivers business value almost immediately, and scales to meet enterprise complexity. The technology is in use",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Semarchy%2C%20Inc.&id=001E000000r2k2dIAA
GitHub,"San Francisco, CA (Headquarters)",http://github.com,Select Technology Partner,,DevOps,Authority to Operate on AWS,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=GitHub&id=001E000000sVvXiIAK
"Flexible Architecture, Simplified Technology","Iselin, New Jersey (Headquarters)",http://www.fasttechnology.com/,Select Technology Partner,"FAST Insurance Components in concert with FAST 8x will help you create and integrate new business capabilities and technologies with your enterprise architecture either on-prem or FAST SaaS. FAST has demonstrated with tier one clients to go from sign to live in 90 days, and industry first! Founded on AWS using Services Oriented Architecture (SOA) to provide best of breed core architecture.",Financial Services,"AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Flexible%20Architecture%2C%20Simplified%20Technology&id=001E000000sWM3AIAW
Cautela Labs,"Phoenix, AZ (Headquarters)",http://www.cautelalabs.com,Select Technology Partner,"We provide a broad portfolio of security services, including Log Management, Threat Management, Web Application Firewalls, as well as our exclusive Repulsa service that blocks access from known malicious sites, to help you improve your security practice and to proactively identify vulnerabilities and prioritize threats – resulting in better visibility, enhanced security, and reduced risk. Using",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cautela%20Labs&id=001E000000tf5daIAA
WIDETI,"Campinas, sao paulo (Headquarters)",http://www.wideti.com.br,Select Technology Partner,,AWS Marketplace Seller,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=WIDETI&id=001E000000uidfiIAA
PierceGTI,"Dunn Loring, VA (Headquarters)",http://www.PierceGTI.com,Select Technology Partner,,AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=PierceGTI&id=001E000000vtZtxIAE
Rackware Inc,"Santa Clara, CA (Headquarters)",http://www.rackwareinc.com,Select Technology Partner,,AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Rackware%20Inc&id=001E000000wOoI7IAK
NTT DATA Global Solutions Corporation,"Sumida-Ku, Tokyo (Headquarters)",https://www.nttdata-gsl.co.jp/,Select Consulting Partner,"We are NTTDATA Global Solutions (NTTDATA GSL), which is subsidiary of NTTDATA, one of the Japanese IT leading companies in Japan. NTTDATA GSL are focusing only SAP business and service and channel partner of SAP. Our strengthen is SAP Global rollout, Cloud service, SAP application support from our global NTT Data Group locations all over the world. NTTDATA GSL has been proposing SAP on AWS for 3 y",SAP,AWS Certified Solutions Architect - Associate,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NTT%20DATA%20Global%20Solutions%20Corporation&id=001E000000xEU7CIAW
DBSync LLC,"Brentwood, TN (Headquarters)",http://www.mydbsync.com,Select Technology Partner,"""DBSync provides a platform for quick and easy synchronization, replication and integration of your schema and data between your salesforce.com instance and your database. It synchronizes both schema, XML and data seemlessly with your database. -Gartner Positions DBSync in the “Niche Players” Quadrant of the 2016 Magic Quadrant for Enterprise Integration Platform as a Service, Worldwide - Integrat",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=DBSync%20LLC&id=001E0000010imuaIAA
IMS Health,"Plymouth Meeting, PA (Headquarters)","http://www,imshealth.com",Select Technology Partner,,Healthcare,"AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IMS%20Health&id=001E0000011YqUrIAK
Mobisoft Infotech,"Houston, Texas (Headquarters)",http://www.mobisoftinfotech.com,Select Consulting Partner,"We are mindful of the fact that innovation is a key player of a match. Nevertheless we bring in the right amount of innovation to suit individual businesses. The substantiality that every business requirement is different, we deliver well-designed solutions. Backed with numerous years of evident experience, technology skills, and industry know-how, we have gradually accelerated our accomplishme",Authorized Commercial Reseller,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mobisoft%20Infotech&id=001E0000011aeUbIAI
GoSquared,"London, London (Headquarters)",https://gosquared.com,Select Technology Partner,"GoSquared is live chat, CRM and analytics software all bundled into a highly integrated platform. * Elegant Live Chat - easy and enjoyable for your users to reach out and speak to your team. * CRM profiles - detailed info about who your users are, their activity on your apps and their conversations with your team. * Powerful seach and filtering. Smart groups update in real time as users change.",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=GoSquared&id=001E0000012b7SdIAI
MageCloud,"KRAMATORSK, DONETSK (Headquarters)",http://magecloud.net,Select Technology Partner,"MageCloud is a PaaS product that will allow you to build a Magento store in 3 minutes. Get Magento installed to a dedicated Amazon EC2 with a default or a custom theme + add other extensions with our 1-click-install tool. Get full access to the store (SSH, SFTP) for any custom modifications. MageCloud is an ideal solution for business owners. MageCloud is a perfect PaaS for Magento designers and M",AWS Marketplace Seller,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=MageCloud&id=001E0000012dJfjIAE
Practice Fusion,"San Francisco, California (Headquarters)",http://www.practicefusion.com,Select Technology Partner,"Practice Fusion’s mission is to connect doctors, patients and data to drive better health and save lives. Founded in 2005, we pioneered an innovative free, cloud-based model for electronic health record (EHR) technology. Having tripled revenue and more than doubled staff in 2013, Practice Fusion is helping transform U.S. healthcare. Free EHR for medical practices There’s no ca",Healthcare,"AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Practice%20Fusion&id=001E0000018ZE6AIAW
