Nu Echo,"Montreal, Québec (Headquarters)",https://www.nuecho.com,Select Technology Partner,"We specialize in contact center solutions that provide effortless customer experience across all channels. Nu Echo is known for technology leadership, expert advice, and for the quality of our solutions. Our three main practices: 1) Genesys Contact Center Consulting & Solutions, 2) IVR, Speech Recognition, Chatbots & Conversational UX and 3) QA & Automated Testing.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Nu%20Echo&id=001E000000qGXj5IAG
InfoCentric PTY LTD,"Melbourne, Victoria (Headquarters)",http://www.infocentric.com.au,Select Technology Partner,,AWS Certified Developer - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=InfoCentric%20PTY%20LTD&id=001E000000qGqHsIAK
"INKA Entworks Inc,","Gangnam-Gu, Seoul (Headquarters)",https://www.inka.co.kr,Select Technology Partner,"INKA ENTWORKS is an industry leading security technology company, enabling best-quality content protection for content service providers including global handset makers, telecoms and content stores. INKA ENTWORKS provides two cloud SaaS which are PallyCon, a content protection service, and AppSealing, a mobile application security service.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=INKA%20Entworks%20Inc%2C&id=001E000000qGr8GIAS
Nippon RAD Inc.,"MINATO-KU, TOKYO (Headquarters)",http://www.nippon-rad.co.jp/,Select Technology Partner,"Nippon RAD Inc. develops and sells software and hardware products in Japan. The company operates through Product Marketing, Business Solutions, System Solutions, and Network segments. It sells package software, royalty, and hardware, as well as provides system consulting services; develops and sells business application software; develops hard and firm software, control and communication system so","AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Nippon%20RAD%20Inc.&id=001E000000qHS7VIAW
Rolta Advizex Technologies,"Cleveland, OH (Headquarters)",http://www.advizex.com,Select Consulting Partner,"Businesses today are searching for the best ways to manage the complexity of the IT challenges they face. Issues such as data security, server sprawl, the need for consolidation, automation and virtualization are critical to meeting the levels of productivity, efficiency and reliability that competitive markets demand. Since 1975 AdvizeX has been a trusted partner, providing organizations with",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Rolta%20Advizex%20Technologies&id=001E000000qHUjLIAW
Inlight,"Collingwood, Victoria (Headquarters)",http://inlight.com.au,Select Technology Partner,"Inlight is a digital agency that builds mobile applications, websites and backend servers for clients. We work with large agencies to provide technical guidance and software development. We listen and work with you to understand your business objectives. We take a strategic approach to defining and executing digital solutions that meet your objectives and push the boundaries of innovatio",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Inlight&id=001E000000qHuiuIAC
BIGDATAPUMP Ltd,"Turku, - (Headquarters)",http://www.bigdatapump.com,Select Consulting Partner,"BIGDATAPUMP is a leading analytics company in Europe developing next generation data and analytics solutions for our customers in multiple business branches. As a trusted partner in digital transformation we provide consultation, technology solutions and implementation services, which enable our customers to enhance business performance through better decisions. Valuable data is our passion.","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BIGDATAPUMP%20Ltd&id=001E000000qHvYwIAK
AKA Tecnologia,"Sao Paulo, SP (Headquarters)",http://www.akatecnologia.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=AKA%20Tecnologia&id=001E000000qI3HQIA0
The Virtual Forge,"London, London (Headquarters)",https://thevirtualforge.com,Select Consulting Partner,"Trust our global team of hand-picked specialists to transform your business, whether you’re a multinational corporation or a lean tech start-up. Discover creative solutions to your technical challenges from the cloud services experts. Experience the difference of a truly agile, innovative, end-to-end service. Get the real-world stamp of approval from The Virtual Forge’s rigorous testing.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=The%20Virtual%20Forge&id=001E000000qIEtXIAW
Optimatics,"Adelaide, South Australia (Headquarters)",http://www.optimatics.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Optimatics&id=001E000000qIMVEIA4
Contus,"Chennai, Tamil Nadu (Headquarters)",http://www.contus.com,Select Technology Partner,"Contus delivers consulting and technology services for business of all sizes belonging to different industries. By directing to choose the right cloud infrastructure and fabricate appropriate cloud architecture, Contus helps businesses to probe into unexplored territories and prepare for the future with technical strength. Right from migration to fresh deployments we dig deep inside your",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Contus&id=001E000000qINhzIAG
Mediasmiths International,"Stockholm, Stockholm (Headquarters)",http://www.mediasmiths.se,Select Consulting Partner,"BESPOKE MEDIA SOFTWARE If there is no product available in the market to solve your challenges, then talk to us. We understand the problems being faced by companies in the media landscape. MEDIA SYSTEMS INTEGRATION We get media systems to talk to each other. Building on a great deal of experience in this field, our team truly understands the context of what media systems need to do.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mediasmiths%20International&id=001E000000qIOwUIAW
Latitude Geographics Group Ltd.,"Victoria, British Columbia (Headquarters)",http://www.latitudegeo.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Latitude%20Geographics%20Group%20Ltd.&id=001E000000qImFWIA0
"HB SOFT STUDIO, Inc.","Matusyama, Ehime (Headquarters)",http://www.hbss.co.jp/,Select Consulting Partner,"Since the establishment of HB SOFT STUDIO, we have been working in an effort to make the computerized system more accessible and more useful. We provide the easiest-to-use computerized system for customers as with ‘HB graphite pencils’ – not too hard, not too soft. Learn more about us, please visit http://www.hbss.co.jp/","AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=HB%20SOFT%20STUDIO%2C%20Inc.&id=001E000000qJNAsIAO
NL-ix,"The Hague, Zuid Holland (Headquarters)",http://www.nl-ix.net,Select Technology Partner,"Over its stable low-latency fabric reaching 15 countries, 25 metropolitan areas and 105 data centers, NL-ix offers its 632 members metropolitan, national and pan-European; peering, routing, transport and cloud connect services.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NL-ix&id=001E000000qJQolIAG
Dymatrix Consulting Group GmbH,"Stuttgart, Baden-Württemberg (Headquarters)",http://www.dymatrix.de,Select Technology Partner,"The DYMATRIX CONSULTING GROUP is a leading solution provider for Analytical CRM, Marketing Automation, Campaign Management and Customer Intelligence",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Dymatrix%20Consulting%20Group%20GmbH&id=001E000000qJvbkIAC
JetBrains,"San Mateo, CA (Headquarters)",http://www.jetbrains.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=JetBrains&id=001E000000qJyimIAC
motex inc.,"Minato-ku, Tokyo-to (Headquarters)",http://www.motex.co.jp,Select Technology Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=motex%20inc.&id=001E000000qK6BUIA0
it-economics GmbH,"München, Bayern (Headquarters)",http://www.it-economics.de,Select Consulting Partner,"it-economics develops digitalisation concepts and supports companies in their efforts to become more agile. This includes solutions and services along the entire classic and agile IT management chain: training, coaching, project management, software architecture, development, implementation, rollout and maintenance. The IT-consultancy has 9 branches and focuses on the finance and energy industry.","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=it-economics%20GmbH&id=001E000000r0TBAIA2
Pointwest Technologies Corp,"Makati, Metro Manila (Headquarters)",http://www.pointwest.com.ph,Select Technology Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pointwest%20Technologies%20Corp&id=001E000000r0TmNIAU
Impetus Infotech,"Indore, MP (Headquarters)",http://www.impetus.com/,Select Technology Partner,,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Impetus%20Infotech&id=001E000000r237cIAA
IT Labs LLC,"Palm Beach Gardens, FLORIDA (Headquarters)",http://www.it-labs.com,Select Technology Partner,"Our services include: Custom software development – complete software solution development lifecycle covered Web application development – CMS based, cloud based or custom Cloud solutions – cloud services, cloud hosting Mobile apps – Android, iOS, Windows Phone, HTML5 Online marketing services – SEO, PPC, Social Media, Online strategies Gra",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=IT%20Labs%20LLC&id=001E000000r29cKIAQ
Ladoo,"Melbourne, Victoria (Headquarters)",http://ladoo.com.au,Select Technology Partner,"Ladoo is an Australian company based in Melbourne that provides a range of specialist content management services exclusively using an open source content management system (CMS). By bringing together talented people with proven technology we help our clients make measurable improvements to their business in the areas of web design, development and system integration.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Ladoo&id=001E000000r2FHXIA2
WSP Digital,"Melbourne, Victoria (Headquarters)",http://www.wspdigital.com,Select Consulting Partner,,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=WSP%20Digital&id=001E000000r2HS7IAM
Sentrian Pty Ltd,"Milton, Queensland (Headquarters)",http://www.sentrian.com.au,Select Consulting Partner,"Brisbane based, serving Australia, we specialise in supporting your people, not just your technology. From smart phone to PC, server to cloud, our Sentrian One service is a hub for all your business IT. For the past 20 years, we’ve helped diverse businesses manage their IT. We want to give you the flexibility to choose the services you need, in a scalable and flexible monthly subscription.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sentrian%20Pty%20Ltd&id=001E000000r2YHoIAM
Compass IT Solutions And Services Pvt Ltd,"Bangalore, Karnataka (Headquarters)",http://citss.in,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Compass%20IT%20Solutions%20And%20Services%20Pvt%20Ltd&id=001E000000r2Z3gIAE
BSO Network Solutions,"Nanterre, Hauts de Seine (Headquarters)",http://www.bsonetwork.com,Select Technology Partner,"BSO’s global network reaches 23 countries with 103 data centre locations comprising all the major trading venues. Key connected cities include Chicago, New York, Frankfurt, London, Dubai, Tokyo, Shanghai, Hong Kong and Singapore. BSO is redefining connectivity through best-in-class services, global knowledge base and a unique approach to customer experience.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BSO%20Network%20Solutions&id=001E000000r2omMIAQ
Penta Technologies,"Brookfield, WI (Headquarters)",http://www.teampenta.com,Select Technology Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Penta%20Technologies&id=001E000000r2qCUIAY
Stratogent,"San Mateo, California (Headquarters)",http://www.stratogent.com,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Stratogent&id=001E000000r2s4GIAQ
"Dynamic Ventures, Inc.","Cupertino, CA (Headquarters)",http://dyve.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Dynamic%20Ventures%2C%20Inc.&id=001E000000r344rIAA
"EAST Co., Ltd.","渋谷区, 東京都 (Headquarters)",http://www.est.co.jp/,Select Consulting Partner,"About half of our customers are related to electronic publications and electronic newspapers, and there are numerous achievements of viewers and learning application developments of various platforms (Windows,iOS,Android).By constructing the content distribution server system with AWS, it is possible to be in charge of one-stop from application to server system development and server operation.","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=EAST%20Co.%2C%20Ltd.&id=001E000000r43NkIAI
OtherLevels,"San Francisco, Queensland (Headquarters)",http://www.otherlevels.com,Select Technology Partner,"The OtherLevels platform includes segmentation, targeting and retargeting tools providing both to-device and on-device messaging analytics. Through real-time optimization, including live A/B testing and time zone based delivery, marketers and CRM managers can maximize campaign outcomes by linking individual message copy to in App events. OtherLevels supports both in-house and vendor push",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=OtherLevels&id=001E000000r4BuJIAU
Inverselogic,"Glendale, CA (Headquarters)",http://www.inverselogic.com,Select Consulting Partner,"Inverselogic provides a complete set of professional services in the areas of Information Technology consulting, project management, network installation and integration, hardware and software procurement, security audit, network support and maintenance, web application development and other specialties designed for each client’s specicfic needs. Inverselogic specializes in supporting sm","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Inverselogic&id=001E000000rTcQPIA0
NIPPON OFFICE SYSTEMS LTD.,"Shiomi, Koutou-ku, Tokyo (Headquarters)",http://www.nos.co.jp/,Select Consulting Partner,"October 1982 establishment, activities as a system provider mainly centered on large and mid-sized customers in Tokyo, Nagoya and Osaka. We consulting, network design and construction of the development of the application, system equipment and software introduction of, operations and customer support services, hardware and software maintenance services, and information services business",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NIPPON%20OFFICE%20SYSTEMS%20LTD.&id=001E000000rTebbIAC
RCH Solutions,"Wayne, PA (Headquarters)",http://www.rchsolutions.com,Select Consulting Partner,"A global provider of computational science expertise, RCH Solutions helps Life Sciences and Healthcare companies of all sizes clear the path to discovery. Advanced Computational Solutions for Research and IT -We understand the passion of scientists and the practicality of business. Our team brings specialized expertise to bridge the gap and clear a path to discovery and success within each area",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=RCH%20Solutions&id=001E000000rTg39IAC
VAST,"DOWNERS GROVE, IL (Headquarters)",http://www.vastitservices.com,Select Consulting Partner,"Founded in 1989, VAST is a leading cloud and infrastructure management service provider headquartered in Metro-Chicago. VAST provides a broad array of managed and professional services to medium and large companies across the United States. VAST services address the cost and complexity of on-premise, hybrid cloud, and multi-cloud environments.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=VAST&id=001E000000rTmPUIA0
Splice Machine,"San Francisco, California (Headquarters)",http://www.splicemachine.com,Select Technology Partner,Splice Machine makes it easy to power applications and analytics simultaneously. The Splice Machine RDBMS has all of the key functionality of industrial SQL databases but on a scale-out architecture typically found in less functional NoSQL systems. • ANSI-SQL • ACID Transactions • Concurrent small reads and writes (CRUD operations) • Stored Procedures • PL/SQL,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Splice%20Machine&id=001E000000rTzKiIAK
Birlasoft (India) Limited,"NOIDA, Uttar Pradesh (Headquarters)",http://www.birlasoft.com,Select Consulting Partner,"Birlasoft, part of 150 year old multi-billion dollar CK Birla Group, enables clients in Manufacturing, Media & Entertainment, Banking & Financial Services, Insurance & Healthcare industry, by providing value-based information technology services, in onshore, offshore and near-shore models. Birlasoft’s portfolio of services includes Enterprise Application Services, Custom Application Services.","AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Birlasoft%20(India)%20Limited&id=001E000000rU3SoIAK
SQUAD SYSTEMS PVT LTD,"New Delhi, Delhi (Headquarters)",http://www.squadsystems.com,Select Consulting Partner,"Squad Systems has various IT/ITES services & technical competency to help customers efficiently deploy & manage IT resources to cut operational costs and efforts & let customers focus on the core business. We provide AWS cloud assessment services, infrastructure migration services, managed services, cost optimisation services for AWS & technology consultancy in context to goto Cloud from existi",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SQUAD%20SYSTEMS%20PVT%20LTD&id=001E000000rUSgNIAW
Valcann Enterprise Cloud,"Recife, Pernambuco (Headquarters)",http://www.valcann.com.br,Select Consulting Partner,"A Valcann é especialista em soluções em Computação em Nuvem. Nossa oferta inclui Infraestrutura como Serviço (IaaS), soluções em CloudOps, automação e orquestração de Nuvem. Nossa prática é baseada no amplo conhecimento da nossa equipe, a qual além de larga experiência profissional e técnica, é fortemente envolvida com a academia.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Valcann%20Enterprise%20Cloud&id=001E000000rUrjLIAS
WatchGuard Technologies,"Seattle, WA (Headquarters)",http://www.watchguard.com,Select Technology Partner,"WatchGuard® Technologies’ award-winning products and services are trusted around the world by nearly 10,000 security resellers and service providers to protect more than 80,000 customers. WatchGuard’s mission is to make enterprise-grade security accessible to companies of all types and sizes through simplicity, making WatchGuard an ideal solution for distributed enterprises and SMBs.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=WatchGuard%20Technologies&id=001E000000rUvzEIAS
101 The Netherlands BV,"Badhoevedorp, NH (Headquarters)",http://www.101.nl,Select Technology Partner,101 The Netherlands BV is a medium-sized Internet service company that serves customers with the help of the Amazon Web Services. The great advantage of scalability is utilized to offer our larger customers a customized solution at a competitive market price. VoIP services are delivered from the Amazon platform where different VoIP providers can be used to distribute traffic. Througout t,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=101%20The%20Netherlands%20BV&id=001E000000rWP9nIAG
SuperStream Inc.,"Shinagawaku, Tokyo (Headquarters)",http://www.superstream.co.jp/,Select Technology Partner,"SuperStream Inc. was first launched in June 1995 as the integrated operation package and used by more than 7,000 Japanese companies(including SEM and the listed companies in Japan) with the high satisfactory reputations from our clients every year. There are new line of service provided to Overseas Subsidiaries of Japanese client from 2011 through the cloud accounting service.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SuperStream%20Inc.&id=001E000000rWVC3IAO
"Pasona Tech, Inc.","Shinjuku-ku, Tokyo (Headquarters)",http://www.pasonatech.co.jp/,Select Consulting Partner,Service Cloud Construction/Transition Consulting for Work Style using Amazon WorkSpaces Temporary Staff Recruiting/Placement/Temp to Perm Application Development/Smart Phone Apps Development BPO/ITO Crowdsourcing : Job-Hub,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Pasona%20Tech%2C%20Inc.&id=001E000000rWoaSIAS
RENAISSANCE INFOTECH,"Dubai, Dubai (Headquarters)",http://www.human-logic.com,Select Consulting Partner,"Founded in 2003, Human Logic is based in Dubai, the business and technology hub of the Middle East. We are a technology company that is managed and operated by local and international experts to provide clients with high-quality, high-tech solutions that can be customized to their needs. Human Logic provides custom software solutions to Higher Education, Corporates and Government.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=RENAISSANCE%20INFOTECH&id=001E000000rX7RfIAK
ACCEL FRONTLINE LTD.,"Chennai, Tamil Nadu (Headquarters)",http://www.accelfrontline.in,Select Consulting Partner,"Accel Frontline Limited brings IT Services, Operations Management and Business Transformation services under one roof providing a holistic approach to solving complex business problems. Leveraging our 3 offshore delivery centers and our global network of offices in 7 countries, AFL builds & manages complex, heterogeneous IT infrastructure on 24x7 basis on Traditional & Digital Technologies.","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ACCEL%20FRONTLINE%20LTD.&id=001E000000rXMiPIAW
Axians IT Solutions GmbH,"Ulm, Baden Württemberg (Headquarters)",http://www.axians.de,Select Consulting Partner,"Axians IT Solutions with head office in Ulm, Germany is a manufacturer-independent IT company and is part of Axians, the global brand for ICT solutions from VINCI Energies. The Axians IT Solutions portfolio includes all components of core ICT requirements and delivers solutions for the demands of digital transformation. Always bespoke and tailored precisely to customers' needs.","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Axians%20IT%20Solutions%20GmbH&id=001E000000rXZvWIAW
BitTubes GmbH,"Berlin, Berlin (Headquarters)",http://www.bittubes.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BitTubes%20GmbH&id=001E000000rXbSYIA0
Maritz,"Fenton, MO (Headquarters)",http://www.maritz.com,Select Consulting Partner,,"AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Maritz&id=001E000000sUNd8IAG
Kalypso,"Boerne, Texas (Headquarters)",http://www.kalypso.com,Select Consulting Partner,"We help organizations deliver better results from innovation in a digital world. Our services cover the full scope of innovation, from strategy and operations to implementing core and digital technologies including the full AWS IoT suite. Our key verticals include: CPG/Retail, Industrial/High Tech, and Life Sciences - especially Medical Device. We are a global company.",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kalypso&id=001E000000sUPJRIA4
FCOOS TECHNOLOGIS PVT LTD,"Bangalore, Karnataka (Headquarters)",http://www.fcoos.net,Select Consulting Partner,"FCOOS(Flying Concepts on Open Source) is a open-source product support organization. We are a of groups specialized for open-source products and applications, a number of groups works for their software solutions based on open-source. We believe that the essence of open-source is innovation, collaboration of minds and their freedom at work. With that in mind we have this unique business","AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=FCOOS%20TECHNOLOGIS%20PVT%20LTD&id=001E000000sUkhzIAC
BearingPoint,"Dublin, 2 (Headquarters)",http://www.bearingpoint.com,Select Consulting Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=BearingPoint&id=001E000000sUlYuIAK
Backbone Connect Ltd,"London, London (Headquarters)",http://www.backboneconnect.co.uk,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Backbone%20Connect%20Ltd&id=001E000000sUngnIAC
SanshinNetworkService,"Minato-ku Shiba, Tokyo (Headquarters)",http://www.sanshin-ns.jp,Select Consulting Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SanshinNetworkService&id=001E000000sV1VhIAK
"Mythos Co., Ltd.","Osaka,, Osaka, (Headquarters)",http://www.mythos-jp.com/,Select Technology Partner,"Mythos Co., Ltd. specializes in offering CRM and SFA software system for pharmaceutical firms and developing communication web platform for doctors and drug companies.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Mythos%20Co.%2C%20Ltd.&id=001E000000sV1dvIAC
ELOS Technologies,"Prague, Prague (Headquarters)",http://www.elostech.cz,Select Consulting Partner,"ELOS Technologies operates in the Czech and Slovak markets as a proven and trusted partner for companies looking for expertise, services and delivery relating to Cloud and IT Automation. Thanks to our experienced and educated team we are able to significantly reduce the barriers to adoption of new technologies. We offer our customers a quick and easy upgrade of their IT environment, maki","AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ELOS%20Technologies&id=001E000000sV2zzIAC
Bardess Group Ltd.,"Mendham, NJ (Headquarters)",http://bardess.com/,Select Consulting Partner,"Bardess is an established team of senior consultants, solution architects and data scientists with over 20 years of success in providing data driven-solutions (Data Discovery, Data Management, Advanced Analytics and Big Data) to clients in a variety of industries. Bardess can guide, design, and implement wide-ranging and flexible solutions that connect data within and outside your organization,","AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Bardess%20Group%20Ltd.&id=001E000000sV3WOIA0
NTT DATA NEWSON CORPORATION,"Minato-ku, Tokyo (Headquarters)",http://www.newson.co.jp,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NTT%20DATA%20NEWSON%20CORPORATION&id=001E000000sVGjgIAG
Cuon Inc.,"Chiyoda-ku, Tokyo (Headquarters)",http://www.cuon.co.jp,Select Consulting Partner,"We want by using a cool technology for granted . It is the goal . Features of the contract development of Cuon [ System development using Ruby on Rails ] In recent years , there from the height of its performance in development projects is increasing using Ruby on Rails. Cuon in the main the Ruby on Rails, has experienced more than 100 development projects to date , th",AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Cuon%20Inc.&id=001E000000sVfc4IAC
CDSM Interactive Solution Ltd,"Swansea, Not Applicable (Headquarters)",http://www.cdsm.co.uk/,Select Technology Partner,"Our e-learning is adaptive, beautiful & effective. We observe the latest scientific thinking around learning practice to ensure the best outcomes for our customers. Thinqi, CDSM's Learning Management System, combines a digital learning focus with strong online event-booking & management capabilities. It is a powerful LMS built around behaviours defined by modern theories of learning science.",,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=CDSM%20Interactive%20Solution%20Ltd&id=001E000000sVgixIAC
STR Sistemas,"Madrid, Madrid (Headquarters)",http://www.strsistemas.com,Select Consulting Partner,"STR Sistemas is formed by a passionate sysadmin team from 2007. We can be part of yout IT department, having full knowledge of your business: Cloud platform consulting Analysis, implementation, optimization, administration and monitoring Linux based architectures Tailored training STR Sistemas, el #Sysadmin de tu empresa.","AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=STR%20Sistemas&id=001E000000sVslOIAS
ZeroTime Services,"Pomáz, Pest megye (Headquarters)",http://www.zerotimeservices.com/,Select Consulting Partner,Several companies deal with Cloud at different quality levels and for different price. The aim of the ZeroTime Services is to cover the total scope of Cloud solutions in a way that we can provide our clients with everything that is needed to be present on the internet. Our quality service is based on our experts’ decade long experience.,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ZeroTime%20Services&id=001E000000sVsldIAC
Clearleap,"Duluth, GA (Headquarters)",http://www.clearleap.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Clearleap&id=001E000000sVtPsIAK
Illumiti Corp,"englewood, co (Headquarters)",http://www.illumiti.com/,Select Consulting Partner,,"AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Illumiti%20Corp&id=001E000000sW92xIAC
Sparkhound,"Houston, Texas (Headquarters)",http://www.sparkhound.com/Pages/Home.aspx,Select Consulting Partner,,AWS Certified Solutions Architect - Associate,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sparkhound&id=001E000000sW9IHIA0
ILB,"Wollongong, New South Wales (Headquarters)",http://www.ilb.com.au,Select Consulting Partner,,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ILB&id=001E000000sWDbfIAG
SYDLE,"Belo Horizonte, Minas Gerais (Headquarters)",http://www.sydle.com,Select Technology Partner,,,,,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=SYDLE&id=001E000000sWK3sIAG
